"","phase","date","site","bait_take","species","prints_count","raven_visit_1_pa","raven_visit_1_time","raven_visit_2_pa","raven_visit_2_time","raven_visit_3_pa","raven_visit_3_time","fox_visit_1_pa","fox_visit_1_time","fox_visit_2_pa","fox_visit_2_time","fox_visit_3_pa","fox_visit_3_time","fox_visit_4_pa","fox_visit_4_time","fox_visit_5_pa","fox_visit_5_time","treatment","foxes","ravens","bait_notes","bait_yes","minimum_temperature_c","maximum_temperature_c","rainfall_mm","evaporation_mm","sunshine_hours","direction_of_maximum_wind_gust","speed_of_maximum_wind_gust_km_h","time_of_maximum_wind_gust","x9am_temperature_c","x9am_relative_humidity_percent","x9am_cloud_amount_oktas","x9am_wind_direction","x9am_wind_speed_km_h","x9am_msl_pressure_h_pa","x3pm_temperature_c","x3pm_relative_humidity_percent","x3pm_cloud_amount_oktas","x3pm_wind_direction","x3pm_wind_speed_km_h","x3pm_msl_pressure_h_pa","fox_visit_pa","fox_visit_n","raven_visit_pa","raven_visit_n"
"724","2",2024-02-07,"F09",1,"Raven","2",0,NA,0,NA,0,NA,1,"0.88263888888888886",1,1899-12-31 04:02:00,1,1899-12-31 04:56:00,0,NA,0,NA,"Control",NA,1,NA,"Yes",9.2,23.6,0.2,NA,NA,"E",39,1899-12-31 16:12:00,14.9,53,NA,"SSE","17",1021.2,22.6,51,3,"E",19,1019.9,"Yes",3,"No",0
"725","2",2024-02-07,"F10",1,"Raven","T",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,1,NA,"Yes",9.2,23.6,0.2,NA,NA,"E",39,1899-12-31 16:12:00,14.9,53,NA,"SSE","17",1021.2,22.6,51,3,"E",19,1019.9,"No",0,"No",0
"726","2",2024-02-07,"F13",1,"Raven","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,1,NA,"Yes",9.2,23.6,0.2,NA,NA,"E",39,1899-12-31 16:12:00,14.9,53,NA,"SSE","17",1021.2,22.6,51,3,"E",19,1019.9,"No",0,"No",0
"727","2",2024-02-07,"F17",1,"Raven","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,1,NA,"Yes",9.2,23.6,0.2,NA,NA,"E",39,1899-12-31 16:12:00,14.9,53,NA,"SSE","17",1021.2,22.6,51,3,"E",19,1019.9,"No",0,"No",0
"728","2",2024-02-07,"F12",1,"Raven","T",1,1899-12-31 18:31:00,1,1899-12-31 07:57:00,0,NA,1,"0.88124999999999998",1,1899-12-31 04:39:00,0,NA,0,NA,0,NA,"Control",NA,1,NA,"Yes",9.2,23.6,0.2,NA,NA,"E",39,1899-12-31 16:12:00,14.9,53,NA,"SSE","17",1021.2,22.6,51,3,"E",19,1019.9,"Yes",2,"Yes",2
"729","2",2024-02-07,"F07",1,"Unknown","T",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"Yes",9.2,23.6,0.2,NA,NA,"E",39,1899-12-31 16:12:00,14.9,53,NA,"SSE","17",1021.2,22.6,51,3,"E",19,1019.9,"No",0,"No",0
"730","2",2024-02-07,"F18",1,"Unknown","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,"PE","Yes",9.2,23.6,0.2,NA,NA,"E",39,1899-12-31 16:12:00,14.9,53,NA,"SSE","17",1021.2,22.6,51,3,"E",19,1019.9,"No",0,"No",0
"731","2",2024-02-07,"F28",1,"Unknown","SM",0,NA,0,NA,0,NA,1,"0.96527777777777779",1,1899-12-31 03:07:00,1,1899-12-31 03:32:00,0,NA,0,NA,"Treatment",NA,NA,NA,"Yes",9.2,23.6,0.2,NA,NA,"E",39,1899-12-31 16:12:00,14.9,53,NA,"SSE","17",1021.2,22.6,51,3,"E",19,1019.9,"Yes",3,"No",0
"732","2",2024-02-07,"F30",1,"Unknown","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"Yes",9.2,23.6,0.2,NA,NA,"E",39,1899-12-31 16:12:00,14.9,53,NA,"SSE","17",1021.2,22.6,51,3,"E",19,1019.9,"No",0,"No",0
"733","2",2024-02-07,"F32",1,"Unknown","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"Yes",9.2,23.6,0.2,NA,NA,"E",39,1899-12-31 16:12:00,14.9,53,NA,"SSE","17",1021.2,22.6,51,3,"E",19,1019.9,"No",0,"No",0
"734","2",2024-02-07,"F35",1,"Unknown","1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"Yes",9.2,23.6,0.2,NA,NA,"E",39,1899-12-31 16:12:00,14.9,53,NA,"SSE","17",1021.2,22.6,51,3,"E",19,1019.9,"No",0,"No",0
"735","2",2024-02-07,"F56",1,"Unknown","1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"Yes",9.2,23.6,0.2,NA,NA,"E",39,1899-12-31 16:12:00,14.9,53,NA,"SSE","17",1021.2,22.6,51,3,"E",19,1019.9,"No",0,"No",0
"736","2",2024-02-08,"?",1,"Fox","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",1,NA,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"737","2",2024-02-08,"F02",1,"Fox","SM",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",1,NA,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"738","2",2024-02-08,"F05",1,"Fox","2",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",1,NA,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"739","2",2024-02-08,"F11",1,"Fox","1",0,NA,0,NA,0,NA,1,"0.17569444444444446",0,NA,0,NA,0,NA,0,NA,"Treatment",1,NA,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"Yes",1,"No",0
"740","2",2024-02-08,"F23",1,"Fox","T",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",1,NA,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"741","2",2024-02-08,"F53",1,"Fox","SM",0,NA,0,NA,0,NA,1,"0.97152777777777777",1,1899-12-31 04:30:00,0,NA,0,NA,0,NA,"Control",1,NA,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"Yes",2,"No",0
"742","2",2024-02-08,"F54",1,"Fox","1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",1,NA,"PE","Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"743","2",2024-02-08,"F10",0,"Not taken","T",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"744","2",2024-02-08,"F22",0,"Not taken","SM",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"745","2",2024-02-08,"F13",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"746","2",2024-02-08,"F14",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"747","2",2024-02-08,"F15",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"748","2",2024-02-08,"F16",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"749","2",2024-02-08,"F17",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"750","2",2024-02-08,"F18",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"751","2",2024-02-08,"F20",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"752","2",2024-02-08,"F21",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"753","2",2024-02-08,"F24",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"754","2",2024-02-08,"F25",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"755","2",2024-02-08,"F26",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"756","2",2024-02-08,"F40",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"757","2",2024-02-08,"F48",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"758","2",2024-02-08,"F57",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"759","2",2024-02-08,"F58",0,"Not taken","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"760","2",2024-02-08,"F04",1,"Raven","T",1,1899-12-31 13:28:00,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,1,"PE","Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"Yes",1
"761","2",2024-02-08,"F06",1,"Raven","0",1,1899-12-31 14:29:00,1,1899-12-31 11:16:00,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,1,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"Yes",2
"762","2",2024-02-08,"F08",1,"Raven","SM",1,1899-12-31 10:20:00,0,NA,0,NA,1,"0.85555555555555562",1,1899-12-31 04:53:00,0,NA,0,NA,0,NA,"Treatment",NA,1,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"Yes",2,"Yes",1
"763","2",2024-02-08,"F09",1,"Raven","2",1,1899-12-31 16:51:00,1,1899-12-31 07:27:00,0,NA,1,"0.92499999999999993",0,NA,0,NA,0,NA,0,NA,"Control",NA,1,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"Yes",1,"Yes",2
"764","2",2024-02-08,"F12",1,"Raven","0",1,1899-12-31 18:09:00,0,NA,0,NA,1,"0.89444444444444438",1,1899-12-31 03:45:00,0,NA,0,NA,0,NA,"Control",NA,1,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"Yes",2,"Yes",1
"765","2",2024-02-08,"F27",1,"Raven","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,1,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"766","2",2024-02-08,"F52",1,"Raven","SM",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,1,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"767","2",2024-02-08,"F01",1,"Unknown","0",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"768","2",2024-02-08,"F03",1,"Unknown","T",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"769","2",2024-02-08,"F07",1,"Unknown","2",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"770","2",2024-02-08,"F19",1,"Unknown","1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"771","2",2024-02-08,"F28",1,"Unknown","3",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"772","2",2024-02-08,"F29",1,"Unknown","1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"773","2",2024-02-08,"F30",1,"Unknown","1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"774","2",2024-02-08,"F32",1,"Unknown","1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"775","2",2024-02-08,"F34",1,"Unknown","T",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"776","2",2024-02-08,"F35",1,"Unknown","1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"777","2",2024-02-08,"F55",1,"Unknown","1",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"778","2",2024-02-08,"F56",1,"Unknown","2",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"Yes",14.4,23.2,0,NA,NA,"E",37,1899-12-31 12:34:00,16.8,64,7,"ESE","17",1025.1,21.7,47,4,"NE",19,1023.1,"No",0,"No",0
"779","2",2024-02-09,"F02",1,"Fox","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",1,NA,NA,"Yes",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"No",0,"No",0
"780","2",2024-02-09,"F03",1,"Fox","NA",0,NA,0,NA,0,NA,1,"0.85555555555555562",1,1899-12-31 06:08:00,0,NA,0,NA,0,NA,"Treatment",1,NA,NA,"Yes",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"Yes",2,"No",0
"781","2",2024-02-09,"F07",1,"Fox","NA",0,NA,0,NA,0,NA,1,"7.7777777777777779E-2",0,NA,0,NA,0,NA,0,NA,"Control",1,NA,NA,"Yes",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"Yes",1,"No",0
"782","2",2024-02-09,"F08",1,"Fox","NA",1,1899-12-31 15:48:00,1,1899-12-31 15:57:00,0,NA,1,"0.89583333333333337",0,1899-12-31,1,1899-12-31 00:41:00,1,1899-12-31 02:48:00,0,NA,"Treatment",1,NA,NA,"Yes",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"Yes",4,"Yes",2
"783","2",2024-02-09,"F11",1,"Fox","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",1,NA,NA,"Yes",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"No",0,"No",0
"784","2",2024-02-09,"F29",1,"Fox","NA",0,NA,0,NA,0,NA,1,"0.28333333333333333",0,NA,0,NA,0,NA,0,NA,"Treatment",1,NA,NA,"Yes",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"Yes",1,"No",0
"785","2",2024-02-09,"F32",1,"Fox","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",1,NA,NA,"Yes",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"No",0,"No",0
"786","2",2024-02-09,"F35",1,"Fox","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",1,NA,NA,"Yes",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"No",0,"No",0
"787","2",2024-02-09,"F53",1,"Fox","NA",0,NA,0,NA,0,NA,1,"0.75208333333333333",1,1899-12-31 22:44:00,1,1899-12-31 06:00:00,0,NA,0,NA,"Control",1,NA,NA,"Yes",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"Yes",3,"No",0
"788","2",2024-02-09,"F55",1,"Fox","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",1,NA,NA,"Yes",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"No",0,"No",0
"789","2",2024-02-09,"F56",1,"Fox","NA",0,NA,0,NA,0,NA,1,"0.20347222222222219",0,NA,0,NA,0,NA,0,NA,"Control",1,NA,NA,"Yes",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"Yes",1,"No",0
"790","2",2024-02-09,"F13",0,"Not taken","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"No",0,"No",0
"791","2",2024-02-09,"F15",0,"Not taken","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"No",0,"No",0
"792","2",2024-02-09,"F16",0,"Not taken","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"No",0,"No",0
"793","2",2024-02-09,"F18",0,"Not taken","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"No",0,"No",0
"794","2",2024-02-09,"F19",0,"Not taken","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"No",0,"No",0
"795","2",2024-02-09,"F22",0,"Not taken","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"No",0,"No",0
"796","2",2024-02-09,"F23",0,"Not taken","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"No",0,"No",0
"797","2",2024-02-09,"F24",0,"Not taken","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Control",NA,NA,NA,"No",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"No",0,"No",0
"798","2",2024-02-09,"F26",0,"Not taken","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"No",0,"No",0
"799","2",2024-02-09,"F31",0,"Not taken","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"No",0,"No",0
"800","2",2024-02-09,"F34",0,"Not taken","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"No",0,"No",0
"801","2",2024-02-09,"F40",0,"Not taken","NA",0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,"Treatment",NA,NA,NA,"No",8.3,28.8,0,NA,NA,"ENE",37,1899-12-31 16:16:00,15,76,NA,"ESE","11",1023,27.9,32,NA,"NE",13,1018.8,"No",0,"No",0
